Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[124]    0.0    0.00    0.00       8         std::__new_allocator<unsigned long>::~__new_allocator() [124]
-----------------------------------------------
                0.00    0.00       1/7           std::vector<unsigned long, std::allocator<unsigned long> >::vector(std::vector<unsigned long, std::allocator<unsigned long> > const&) [206]
                0.00    0.00       1/7           std::vector<unsigned long, std::allocator<unsigned long> >::_M_default_initialize(unsigned long) [204]
                0.00    0.00       2/7           void std::vector<unsigned long, std::allocator<unsigned long> >::_M_range_initialize<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, std::forward_iterator_tag) [203]
                0.00    0.00       3/7           std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [143]
[125]    0.0    0.00    0.00       7         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [125]
-----------------------------------------------
                0.00    0.00       2/6           unsigned long* std::copy<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*) [235]
                0.00    0.00       4/6           __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::move_backward<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >) [166]
[126]    0.0    0.00    0.00       6         __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >) [126]
-----------------------------------------------
                0.00    0.00       2/5           std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(std::vector<cv::Mat, std::allocator<cv::Mat> > const&) [157]
                0.00    0.00       3/5           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::~_Vector_impl() [131]
[127]    0.0    0.00    0.00       5         std::__new_allocator<cv::Mat>::~__new_allocator() [127]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<cv::Mat, std::allocator<cv::Mat> >::begin() const [148]
                0.00    0.00       2/4           std::vector<cv::Mat, std::allocator<cv::Mat> >::end() const [147]
[128]    0.0    0.00    0.00       4         __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::__normal_iterator(cv::Mat const* const&) [128]
-----------------------------------------------
                0.00    0.00       4/4           get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int) [173]
[129]    0.0    0.00    0.00       4         std::vector<unsigned long, std::allocator<unsigned long> >::begin() [129]
                0.00    0.00       4/1034        __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long* const&) [85]
-----------------------------------------------
                0.00    0.00       3/3           void std::_Destroy<unsigned long*>(unsigned long*, unsigned long*) [144]
[130]    0.0    0.00    0.00       3         void std::_Destroy_aux<true>::__destroy<unsigned long*>(unsigned long*, unsigned long*) [130]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::~_Vector_base() [133]
[131]    0.0    0.00    0.00       3         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::~_Vector_impl() [131]
                0.00    0.00       3/5           std::__new_allocator<cv::Mat>::~__new_allocator() [127]
-----------------------------------------------
                0.00    0.00       1/3           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl() [185]
                0.00    0.00       2/3           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl(std::allocator<cv::Mat> const&) [150]
[132]    0.0    0.00    0.00       3         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl_data::_Vector_impl_data() [132]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector() [142]
[133]    0.0    0.00    0.00       3         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::~_Vector_base() [133]
                0.00    0.00       3/16          std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_deallocate(cv::Mat*, unsigned long) [112]
                0.00    0.00       3/3           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::~_Vector_impl() [131]
-----------------------------------------------
                0.00    0.00       1/3           void std::vector<unsigned long, std::allocator<unsigned long> >::_M_range_initialize<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, std::forward_iterator_tag) [203]
                0.00    0.00       2/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_create_storage(unsigned long) [153]
[134]    0.0    0.00    0.00       3         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_allocate(unsigned long) [134]
                0.00    0.00       3/3           std::__new_allocator<unsigned long>::allocate(unsigned long, void const*) [141]
-----------------------------------------------
                0.00    0.00       1/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(std::allocator<unsigned long> const&) [194]
                0.00    0.00       2/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(unsigned long, std::allocator<unsigned long> const&) [154]
[135]    0.0    0.00    0.00       3         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl(std::allocator<unsigned long> const&) [135]
                0.00    0.00       3/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl_data::_Vector_impl_data() [138]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [139]
[136]    0.0    0.00    0.00       3         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [136]
                0.00    0.00       3/8           std::__new_allocator<unsigned long>::~__new_allocator() [124]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [139]
[137]    0.0    0.00    0.00       3         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [137]
                0.00    0.00       3/3           std::__new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [140]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl(std::allocator<unsigned long> const&) [135]
[138]    0.0    0.00    0.00       3         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl_data::_Vector_impl_data() [138]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [143]
[139]    0.0    0.00    0.00       3         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [139]
                0.00    0.00       3/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [137]
                0.00    0.00       3/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::~_Vector_impl() [136]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_deallocate(unsigned long*, unsigned long) [137]
[140]    0.0    0.00    0.00       3         std::__new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [140]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_allocate(unsigned long) [134]
[141]    0.0    0.00    0.00       3         std::__new_allocator<unsigned long>::allocate(unsigned long, void const*) [141]
-----------------------------------------------
                0.00    0.00       3/3           main [1]
[142]    0.0    0.00    0.00       3         std::vector<cv::Mat, std::allocator<cv::Mat> >::~vector() [142]
                0.00    0.00       3/44          std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() [100]
                0.00    0.00       3/16          void std::_Destroy<cv::Mat*>(cv::Mat*, cv::Mat*) [113]
                0.00    0.00       3/3           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::~_Vector_base() [133]
-----------------------------------------------
                0.00    0.00       1/3           get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int) [173]
                0.00    0.00       2/3           main [1]
[143]    0.0    0.00    0.00       3         std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [143]
                0.00    0.00       3/7           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_get_Tp_allocator() [125]
                0.00    0.00       3/3           void std::_Destroy<unsigned long*>(unsigned long*, unsigned long*) [144]
                0.00    0.00       3/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::~_Vector_base() [139]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<unsigned long, std::allocator<unsigned long> >::~vector() [143]
[144]    0.0    0.00    0.00       3         void std::_Destroy<unsigned long*>(unsigned long*, unsigned long*) [144]
                0.00    0.00       3/3           void std::_Destroy_aux<true>::__destroy<unsigned long*>(unsigned long*, unsigned long*) [130]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<unsigned long, std::allocator<unsigned long> >::begin() const [179]
                0.00    0.00       1/2           std::vector<unsigned long, std::allocator<unsigned long> >::end() const [178]
[145]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long const* const&) [145]
-----------------------------------------------
                0.00    0.00       2/2           unsigned long const* std::__niter_base<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >) [162]
[146]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::base() const [146]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(std::vector<cv::Mat, std::allocator<cv::Mat> > const&) [157]
[147]    0.0    0.00    0.00       2         std::vector<cv::Mat, std::allocator<cv::Mat> >::end() const [147]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::__normal_iterator(cv::Mat const* const&) [128]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(std::vector<cv::Mat, std::allocator<cv::Mat> > const&) [157]
[148]    0.0    0.00    0.00       2         std::vector<cv::Mat, std::allocator<cv::Mat> >::begin() const [148]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::__normal_iterator(cv::Mat const* const&) [128]
-----------------------------------------------
                0.00    0.00       1/2           stack_images(std::vector<cv::Mat, std::allocator<cv::Mat> >, std::vector<unsigned long, std::allocator<unsigned long> >) [6]
                0.00    0.00       1/2           std::vector<unsigned long, std::allocator<unsigned long> >::vector(std::vector<unsigned long, std::allocator<unsigned long> > const&) [206]
[149]    0.0    0.00    0.00       2         std::vector<unsigned long, std::allocator<unsigned long> >::size() const [149]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(unsigned long, std::allocator<cv::Mat> const&) [152]
[150]    0.0    0.00    0.00       2         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl(std::allocator<cv::Mat> const&) [150]
                0.00    0.00       2/3           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl_data::_Vector_impl_data() [132]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(unsigned long, std::allocator<cv::Mat> const&) [152]
[151]    0.0    0.00    0.00       2         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_create_storage(unsigned long) [151]
                0.00    0.00       2/15          std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_allocate(unsigned long) [114]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(std::vector<cv::Mat, std::allocator<cv::Mat> > const&) [157]
[152]    0.0    0.00    0.00       2         std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(unsigned long, std::allocator<cv::Mat> const&) [152]
                0.00    0.00       2/2           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_impl::_Vector_impl(std::allocator<cv::Mat> const&) [150]
                0.00    0.00       2/2           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_create_storage(unsigned long) [151]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(unsigned long, std::allocator<unsigned long> const&) [154]
[153]    0.0    0.00    0.00       2         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_create_storage(unsigned long) [153]
                0.00    0.00       2/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_allocate(unsigned long) [134]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<unsigned long, std::allocator<unsigned long> >::vector(unsigned long, std::allocator<unsigned long> const&) [205]
                0.00    0.00       1/2           std::vector<unsigned long, std::allocator<unsigned long> >::vector(std::vector<unsigned long, std::allocator<unsigned long> > const&) [206]
[154]    0.0    0.00    0.00       2         std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_base(unsigned long, std::allocator<unsigned long> const&) [154]
                0.00    0.00       2/3           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_Vector_impl::_Vector_impl(std::allocator<unsigned long> const&) [135]
                0.00    0.00       2/2           std::_Vector_base<unsigned long, std::allocator<unsigned long> >::_M_create_storage(unsigned long) [153]
-----------------------------------------------
                0.00    0.00       2/2           unsigned long* std::__copy_move_backward_a2<true, unsigned long*, unsigned long*>(unsigned long*, unsigned long*, unsigned long*) [172]
[155]    0.0    0.00    0.00       2         unsigned long* std::__copy_move_backward<true, true, std::random_access_iterator_tag>::__copy_move_b<unsigned long, unsigned long>(unsigned long*, unsigned long*, unsigned long*) [155]
                0.00    0.00       1/1           void std::__copy_move<true, false, std::random_access_iterator_tag>::__assign_one<unsigned long, unsigned long>(unsigned long*, unsigned long*) [182]
-----------------------------------------------
                0.00    0.00       2/2           cv::Mat* std::uninitialized_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [168]
[156]    0.0    0.00    0.00       2         cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [156]
                0.00    0.00       2/2           cv::Mat* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [167]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[157]    0.0    0.00    0.00       2         std::vector<cv::Mat, std::allocator<cv::Mat> >::vector(std::vector<cv::Mat, std::allocator<cv::Mat> > const&) [157]
                0.00    0.00       2/28          std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() const [101]
                0.00    0.00       2/55          std::vector<cv::Mat, std::allocator<cv::Mat> >::size() const [97]
                0.00    0.00       2/2           std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_Vector_base(unsigned long, std::allocator<cv::Mat> const&) [152]
                0.00    0.00       2/5           std::__new_allocator<cv::Mat>::~__new_allocator() [127]
                0.00    0.00       2/44          std::_Vector_base<cv::Mat, std::allocator<cv::Mat> >::_M_get_Tp_allocator() [100]
                0.00    0.00       2/2           std::vector<cv::Mat, std::allocator<cv::Mat> >::end() const [147]
                0.00    0.00       2/2           std::vector<cv::Mat, std::allocator<cv::Mat> >::begin() const [148]
                0.00    0.00       2/2           cv::Mat* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*, cv::Mat>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*, std::allocator<cv::Mat>&) [170]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<unsigned long, std::allocator<unsigned long> >::_S_check_init_len(unsigned long, std::allocator<unsigned long> const&) [159]
[158]    0.0    0.00    0.00       2         std::vector<unsigned long, std::allocator<unsigned long> >::_S_max_size(std::allocator<unsigned long> const&) [158]
                0.00    0.00       2/28          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [102]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<unsigned long, std::allocator<unsigned long> >::vector(unsigned long, std::allocator<unsigned long> const&) [205]
                0.00    0.00       1/2           void std::vector<unsigned long, std::allocator<unsigned long> >::_M_range_initialize<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, std::forward_iterator_tag) [203]
[159]    0.0    0.00    0.00       2         std::vector<unsigned long, std::allocator<unsigned long> >::_S_check_init_len(unsigned long, std::allocator<unsigned long> const&) [159]
                0.00    0.00       2/2           std::vector<unsigned long, std::allocator<unsigned long> >::_S_max_size(std::allocator<unsigned long> const&) [158]
                0.00    0.00       2/8           std::__new_allocator<unsigned long>::~__new_allocator() [124]
-----------------------------------------------
                0.00    0.00       2/2           get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int) [173]
[160]    0.0    0.00    0.00       2         std::vector<unsigned long, std::allocator<unsigned long> >::end() [160]
                0.00    0.00       2/1034        __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::__normal_iterator(unsigned long* const&) [85]
-----------------------------------------------
                0.00    0.00       2/2           unsigned long* std::copy<__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*) [234]
[161]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >) [161]
-----------------------------------------------
                0.00    0.00       2/2           unsigned long* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*) [214]
[162]    0.0    0.00    0.00       2         unsigned long const* std::__niter_base<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >) [162]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >::base() const [146]
-----------------------------------------------
                0.00    0.00       1/2           unsigned long* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*) [214]
                0.00    0.00       1/2           unsigned long* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*) [215]
[163]    0.0    0.00    0.00       2         unsigned long* std::__niter_base<unsigned long*>(unsigned long*) [163]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__copy_move_backward_a<true, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >) [169]
[164]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*) [164]
                0.00    0.00       2/10          unsigned long* std::__niter_base<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >) [123]
                0.00    0.00       2/773         __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >::operator+(long) const [86]
-----------------------------------------------
                0.00    0.00       1/2           unsigned long* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long const*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*) [214]
                0.00    0.00       1/2           unsigned long* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*>(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, unsigned long*) [215]
[165]    0.0    0.00    0.00       2         unsigned long* std::__niter_wrap<unsigned long*>(unsigned long* const&, unsigned long*) [165]
-----------------------------------------------
                0.00    0.00       2/2           void std::__insertion_sort<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}> >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__ops::_Iter_comp_iter<get_selected_indices(std::vector<cv::Mat, std::allocator<cv::Mat> >, double*, int)::{lambda(unsigned long, unsigned long)#1}>) [221]
[166]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::move_backward<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >) [166]
                0.00    0.00       4/6           __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__miter_base<__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >) [126]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > std::__copy_move_backward_a<true, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > > >(__gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >, __gnu_cxx::__normal_iterator<unsigned long*, std::vector<unsigned long, std::allocator<unsigned long> > >) [169]
-----------------------------------------------
                0.00    0.00       2/2           cv::Mat* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [156]
